year,0_team,1_team,winner_id
2023,auburn,ole miss,1
2023,arkansas state,coastal carolina,1
2023,michigan state,michigan,1
2023,florida state,duke,0
2023,lsu,army west point,0
2023,southern california,utah,1
2023,miami fl,clemson,0
2023,louisiana,georgia state,1
2023,san diego state,nevada,1
2023,washington,arizona state,0
2023,stanford,ucla,1
2023,louisiana tech,new mexico state,1
2023,western ky,liberty,1
2023,fiu,jacksonville state,1
2023,virginia tech,syracuse,0
2023,ga southern,georgia state,0
2023,charlotte,fla atlantic,1
2023,smu,tulsa,0
2023,penn state,indiana,0
2023,wake forest,florida state,1
2023,kansas,oklahoma,0
2023,kansas state,houston,0
2023,boston college,uconn,0
2023,ucf,west virginia,1
2023,northwestern,maryland,0
2023,army west point,massachusetts,1
2023,texas am,south carolina,0
2023,eastern mich,western mich,1
2023,nc state,clemson,0
2023,north texas,memphis,1
2023,nebraska,purdue,0
2023,minnesota,michigan state,0
2023,ohio,miami fl,1
2023,utah,oregon,1
2023,florida,georgia,1
2023,auburn,mississippi state,0
2023,app state,southern miss,0
2023,utsa,east carolina,0
2023,texas,byu,0
2023,baylor,iowa state,1
2023,miami fl,virginia,0
2023,louisville,duke,0
2023,notre dame,pittsburgh,0
2023,rice,tulane,1
2023,california,southern california,1
2023,south alabama,louisiana,1
2023,south fla,arkansas state,1
2023,boise state,wyoming,0
2023,coastal carolina,marshall,0
2023,texas state,troy,1
2023,kentucky,tennessee,1
2023,colorado state,air force,1
2023,stanford,washington,1
2023,ucla,colorado,0
2023,wisconsin,ohio state,1
2023,ole miss,vanderbilt,0
2023,arizona state,washington state,0
2023,james madison,old dominion,0
2023,georgia tech,north carolina,0
2023,oklahoma state,cincinnati,0
2023,fresno state,unlv,0
2023,arizona,oregon state,0
2023,nevada,new mexico,0
2023,hawaii,san jose state,1
2023,central mich,niu,0
2023,toledo,buffalo,0
2023,bowling green,ball state,0
2023,akron,kent state,0
2023,texas tech,tcu,0
2023,duke,wake forest,0
2023,troy,south alabama,0
2023,syracuse,boston college,1
2023,wyoming,colorado state,0
2023,tennessee,uconn,0
2023,south carolina,jacksonville state,0
2023,indiana,wisconsin,0
2023,ole miss,texas am,0
2023,rutgers,ohio state,1
2023,clemson,notre dame,0
2023,north carolina,campbell,0
2023,texas,kansas state,0
2023,florida,arkansas,1
2023,michigan state,nebraska,0
2023,utah,arizona state,0
2023,virginia,georgia tech,1
2023,temple,navy,0
2023,air force,army west point,1
2023,memphis,south fla,0
2023,arkansas state,louisiana,0
2023,north texas,utsa,1
2023,uab,fla atlantic,0
2023,pittsburgh,florida state,1
2023,louisville,virginia tech,0
2023,georgia,missouri,0
2023,northwestern,iowa,1
2023,baylor,houston,1
2023,cincinnati,ucf,1
2023,oklahoma state,oklahoma,0
2023,east carolina,tulane,1
2023,minnesota,illinois,1
2023,maryland,penn state,1
2023,old dominion,coastal carolina,1
2023,georgia state,james madison,1
2023,tulsa,charlotte,1
2023,vanderbilt,auburn,1
2023,nevada,hawaii,1
2023,southern miss,south fla,0
2023,texas state,ga southern,0
2023,oregon,california,0
2023,app state,marshall,0
2023,liberty,louisiana tech,0
2023,new mexico state,middle tenn,0
2023,new mexico,unlv,1
2023,west virginia,byu,0
2023,san diego state,utah state,1
2023,iowa state,kansas,1
2023,southern california,washington,1
2023,mississippi state,kentucky,1
2023,michigan,purdue,0
2023,rice,smu,1
2023,alabama,lsu,0
2023,nc state,miami fl,0
2023,utep,western ky,1
2023,washington state,stanford,1
2023,fresno state,boise state,0
2023,colorado,oregon state,1
2023,arizona,ucla,0
2023,niu,ball state,1
2023,western mich,central mich,0
2023,buffalo,ohio,1
2023,kent state,bowling green,1
2023,miami fl,akron,0
2023,toledo,eastern mich,0
2023,louisiana,southern miss,1
2023,louisville,virginia,0
2023,smu,north texas,0
2023,unlv,wyoming,0
2023,south fla,temple,0
2023,clemson,georgia tech,0
2023,kansas,texas tech,1
2023,illinois,indiana,0
2023,tulane,tulsa,0
2023,army west point,holy cross,0
2023,boston college,virginia tech,1
2023,penn state,michigan,1
2023,kentucky,alabama,1
2023,nebraska,maryland,1
2023,south carolina,vanderbilt,0
2023,liberty,old dominion,0
2023,james madison,uconn,0
2023,colorado,arizona,1
2023,charlotte,memphis,1
2023,south fla,troy,1
2023,georgia state,app state,1
2023,wake forest,nc state,1
2023,utah state,nevada,0
2023,kansas state,baylor,0
2023,western ky,new mexico state,1
2023,washington,utah,0
2023,purdue,minnesota,0
2023,missouri,tennessee,0
2023,wisconsin,northwestern,1
2023,middle tenn,fiu,0
2023,coastal carolina,texas state,0
2023,iowa,rutgers,0
2023,navy,uab,0
2023,ucf,oklahoma state,0
2023,syracuse,pittsburgh,0
2023,florida state,miami fl,0
2023,arkansas,auburn,1
2023,fla atlantic,east carolina,1
2023,california,washington state,0
2023,south alabama,arkansas state,0
2023,oregon state,stanford,0
2023,colorado state,san diego state,0
2023,oklahoma,west virginia,0
2023,houston,cincinnati,1
2023,marshall,ga southern,0
2023,georgia,ole miss,0
2023,tcu,texas,1
2023,utsa,rice,0
2023,ohio state,michigan state,0
2023,lsu,florida,0
2023,texas am,mississippi state,0
2023,north carolina,duke,0
2023,ucla,arizona state,1
2023,boise state,new mexico,0
2023,byu,iowa state,1
2023,san jose state,fresno state,0
2023,oregon,southern california,0
2023,hawaii,air force,0
2023,niu,western mich,0
2023,bowling green,toledo,1
2023,eastern mich,akron,0
2023,miami fl,buffalo,0
2023,ohio,central mich,0
2023,pittsburgh,boston college,0
2023,utsa,south fla,0
2023,washington state,colorado,0
2023,indiana,michigan state,1
2023,miami fl,louisville,1
2023,ole miss,south fla,0
2023,alabama,chattanooga,0
2023,texas am,abilene christian,0
2023,uconn,sacred heart,0
2023,mississippi state,southern miss,0
2023,penn state,rutgers,0
2023,memphis,smu,1
2023,northwestern,purdue,0
2023,byu,oklahoma,1
2023,army west point,coastal carolina,0
2023,fla atlantic,tulane,1
2023,navy,east carolina,0
2023,maryland,michigan,1
2023,liberty,massachusetts,0
2023,ball state,kent state,0
2023,charlotte,rice,1
2023,wyoming,hawaii,0
2023,middle tenn,utep,0
2023,jacksonville state,louisiana tech,0
2023,james madison,app state,1
2023,west virginia,cincinnati,0
2023,arizona,utah,0
2023,uab,temple,0
2023,virginia,duke,0
2023,tulsa,north texas,1
2023,colorado state,nevada,0
2023,arkansas state,texas state,0
2023,iowa,illinois,0
2023,tennessee,georgia,1
2023,air force,unlv,1
2023,troy,louisiana,0
2023,notre dame,wake forest,0
2023,tcu,baylor,0
2023,virginia tech,nc state,1
2023,clemson,north carolina,0
2023,southern california,ucla,1
2023,arizona state,oregon,1
2023,ohio state,minnesota,0
2023,houston,oklahoma state,1
2023,auburn,new mexico state,1
2023,south alabama,marshall,0
2023,texas tech,ucf,0
2023,ga southern,old dominion,1
2023,stanford,california,1
2023,kansas,kansas state,1
2023,utah state,boise state,1
2023,wisconsin,nebraska,0
2023,south carolina,kentucky,0
2023,oregon state,washington,1
2023,arkansas,fiu,0
2023,missouri,florida,0
2023,georgia tech,syracuse,0
2023,iowa state,texas,1
2023,lsu,georgia state,0
2023,san jose state,san diego state,0
2023,fresno state,new mexico,1
2023,western mich,bowling green,1
2023,buffalo,eastern mich,1
2023,mississippi state,ole miss,1
2023,central mich,toledo,1
2023,nebraska,iowa,1
2023,boston college,miami fl,1
2023,oklahoma,tcu,0
2023,temple,memphis,1
2023,akron,ohio,1
2023,tulane,utsa,0
2023,new mexico,utah state,1
2023,arkansas,missouri,1
2023,boise state,air force,0
2023,texas,texas tech,0
2023,michigan state,penn state,1
2023,oregon,oregon state,0
2023,kent state,niu,1
2023,ball state,miami fl,1
2023,louisville,kentucky,1
2023,duke,pittsburgh,0
2023,ucf,houston,0
2023,southern miss,troy,1
2023,smu,navy,0
2023,massachusetts,uconn,1
2023,purdue,indiana,0
2023,lsu,texas am,0
2023,michigan,ohio state,0
2023,rice,fla atlantic,0
2023,north texas,uab,0
2023,syracuse,wake forest,0
2023,east carolina,tulsa,1
2023,old dominion,georgia state,0
2023,utah,colorado,0
2023,louisiana,south fla,0
2023,unlv,san jose state,1
2023,fiu,western ky,1
2023,auburn,alabama,1
2023,utep,liberty,1
2023,illinois,northwestern,1
2023,minnesota,wisconsin,1
2023,rutgers,maryland,1
2023,tennessee,vanderbilt,0
2023,arizona state,arizona,1
2023,virginia,virginia tech,1
2023,app state,ga southern,0
2023,oklahoma state,byu,0
2023,coastal carolina,james madison,1
2023,marshall,arkansas state,0
2023,washington,washington state,0
2023,new mexico state,jacksonville state,0
2023,texas state,south alabama,0
2023,baylor,west virginia,1
2023,stanford,notre dame,1
2023,florida,florida state,1
2023,south carolina,clemson,1
2023,georgia tech,georgia,1
2023,cincinnati,kansas,1
2023,south fla,charlotte,0
2023,nc state,north carolina,0
2023,kansas state,iowa state,1
2023,nevada,wyoming,1
2023,san diego state,fresno state,0
2023,ucla,california,1
2023,hawaii,colorado state,0
2023,liberty,new mexico state,0
2023,washington,oregon,0
2023,toledo,miami fl,1
2023,texas,oklahoma state,0
2023,unlv,boise state,1
2023,alabama,georgia,0
2023,troy,app state,0
2023,tulane,smu,1
2023,iowa,michigan,1
2023,florida state,louisville,0
2023,army west point,navy,0
2023,ualbany,fordham,0
2023,jackson state,south carolina state,0
2023,indiana state,eastern ill,1
2023,stony brook,delaware,1
2023,wake forest,elon,0
2023,furman,tennessee tech,0
2023,georgia state,rhode island,0
2023,campbell,william  mary,1
2023,youngstown state,valparaiso,0
2023,abilene christian,northern colo,0
2023,tulsa,arkpine bluff,0
2023,missouri,south dakota,0
2023,arizona state,southern utah,0
2023,eastern mich,howard,0
2023,kansas,missouri state,0
2023,vmi,davidson,0
2023,nicholls,sacramento state,1
2023,texas southern,prairie view,1
2023,cal poly,san diego,0
2023,lehigh,villanova,1
2023,georgetown,marist,0
2023,stonehill,new hampshire,1
2023,air force,robert morris,0
2023,illinois state,dayton,0
2023,ole miss,mercer,0
2023,montana,butler,0
2023,hampton,grambling,0
2023,oregon,portland state,0
2023,north dakota state,eastern wash,0
2023,maryland,towson,0
2023,notre dame,tennessee state,0
2023,pittsburgh,wofford,0
2023,app state,gardnerwebb,0
2023,cincinnati,eastern ky,0
2023,mississippi state,southeastern la,0
2023,unlv,bryant,0
2023,syracuse,colgate,0
2023,north dakota,drake,0
2023,arkansas,western caro,0
2023,georgia,ut martin,0
2023,marshall,ualbany,0
2023,fla atlantic,monmouth,0
2023,ga southern,the citadel,0
2023,james madison,bucknell,0
2023,richmond,morgan state,1
2023,sacred heart,lafayette,1
2023,charlotte,south carolina state,0
2023,fordham,wagner,0
2023,alabama state,southern u,0
2023,fiu,maine,0
2023,southern miss,alcorn,0
2023,massachusetts,austin peay,0
2023,vanderbilt,alabama am,0
2023,memphis,bethunecookman,0
2023,murray state,presbyterian,0
2023,louisiana,northwestern state,0
2023,new mexico state,western ill,0
2023,arizona,niu,0
2023,san diego state,idaho state,0
2023,florida am,jackson state,0
2023,louisville,murray state,0
2023,rhode island,stony brook,0
2023,indiana,indiana state,0
2023,ohio state,youngstown state,0
2023,army west point,delaware state,0
2023,central conn state,stonehill,1
2023,boston college,holy cross,0
2023,penn state,delaware,0
2023,georgetown,sacred heart,0
2023,georgia tech,south carolina state,0
2023,central mich,new hampshire,0
2023,bowling green,eastern ill,0
2023,clemson,charleston so,0
2023,western caro,samford,0
2023,the citadel,campbell,1
2023,byu,southern utah,0
2023,kentucky,eastern ky,0
2023,north dakota state,maine,0
2023,niu,massachusetts,1
2023,navy,wagner,0
2023,michigan state,richmond,0
2023,toledo,texas southern,0
2023,wyoming,portland state,0
2023,san jose state,cal poly,0
2023,north dakota,niu,0
2023,western ill,illinois state,1
2023,tennessee,austin peay,0
2023,south alabama,southeastern la,0
2023,akron,morgan state,0
2023,chattanooga,kennesaw state,0
2023,villanova,colgate,0
2023,duke,lafayette,0
2023,gardnerwebb,elon,0
2023,william  mary,wofford,0
2023,west virginia,duquesne,0
2023,hampton,norfolk state,1
2023,bucknell,vmi,0
2023,buffalo,fordham,1
2023,towson,monmouth,1
2023,louisiana tech,northwestern state,0
2023,south fla,florida am,0
2023,drake,northwestern,1
2023,prairie view,abilene christian,1
2023,western ky,houston christian,0
2023,ut martin,missouri state,0
2023,nevada,idaho,1
2023,tennessee state,arkpine bluff,0
2023,southern u,jackson state,1
2023,south dakota state,montana state,0
2023,mercer,morehead state,0
2023,lsu,grambling,0
2023,south carolina,furman,0
2023,florida,mcneese,0
2023,utah state,idaho state,0
2023,new mexico,tennessee tech,0
2023,tcu,nicholls,0
2023,fresno state,eastern wash,0
2023,oregon state,uc davis,0
2023,hawaii,ualbany,0
2023,miami fl,bethunecookman,0
2023,lehigh,cornell,1
2023,boise state,north dakota,0
2023,kent state,central conn state,0
2023,yale,holy cross,1
2023,georgetown,stonehill,1
2023,lafayette,columbia,0
2023,monmouth,campbell,1
2023,sacred heart,wagner,1
2023,marist,davidson,1
2023,ball state,indiana state,0
2023,temple,norfolk state,0
2023,youngstown state,robert morris,0
2023,utah,weber state,0
2023,nc state,vmi,0
2023,eastern ill,illinois state,0
2023,montana state,stetson,0
2023,richmond,delaware state,0
2023,south dakota state,drake,0
2023,maine,rhode island,1
2023,howard,hampton,1
2023,california,idaho,0
2023,san diego,princeton,1
2023,charleston so,william  mary,1
2023,bryant,brown,1
2023,eastern wash,southeastern la,0
2023,washington state,northern colo,0
2023,kennesaw state,furman,1
2023,ucla,north carolina,0
2023,new hampshire,dartmouth,0
2023,tennessee state,gardnerwebb,0
2023,wofford,presbyterian,1
2023,morgan state,towson,1
2023,eastern ky,western caro,1
2023,chattanooga,the citadel,0
2023,ucf,villanova,0
2023,arkansas state,stony brook,0
2023,coastal carolina,duquesne,0
2023,rice,texas southern,0
2023,middle tenn,murray state,0
2023,smu,prairie view,0
2023,auburn,samford,0
2023,alcorn,mcneese,0
2023,ut martin,houston christian,0
2023,southern u,alabama am,0
2023,stanford,sacramento state,1
2023,texas state,jackson state,0
2023,uc davis,southern utah,0
2023,alabama am,arkpine bluff,0
2023,harvard,brown,0
2023,stetson,butler,1
2023,yale,cornell,1
2023,princeton,bryant,1
2023,columbia,georgetown,0
2023,valparaiso,marist,1
2023,furman,mercer,0
2023,fordham,stonehill,0
2023,vmi,wofford,0
2023,dartmouth,lehigh,0
2023,holy cross,colgate,0
2023,villanova,rhode island,0
2023,western caro,charleston so,0
2023,samford,chattanooga,1
2023,north carolina,mississippi val,0
2023,grambling,texas southern,0
2023,eastern ill,mcneese,0
2023,stony brook,richmond,1
2023,lafayette,monmouth,0
2023,william  mary,maine,0
2023,miami fl,delaware state,0
2023,towson,norfolk state,1
2023,portland state,cal poly,0
2023,niu,montana,0
2023,idaho,sacramento state,0
2023,san diego,dayton,0
2023,morgan state,ualbany,1
2023,south carolina state,the citadel,0
2023,florida am,alabama state,0
2023,east carolina,gardnerwebb,0
2023,idaho state,northern colo,0
2023,campbell,elon,1
2023,delaware,new hampshire,0
2023,tennessee tech,kennesaw state,0
2023,jackson state,bethunecookman,0
2023,tulane,nicholls,0
2023,alcorn,prairie view,1
2023,southeastern la,houston christian,1
2023,southern utah,western ill,0
2023,weber state,montana state,1
2023,uc davis,eastern wash,1
2023,princeton,columbia,0
2023,davidson,san diego,0
2023,robert morris,howard,1
2023,yale,morgan state,0
2023,brown,central conn state,0
2023,monmouth,lehigh,0
2023,marist,stetson,0
2023,rhode island,bryant,0
2023,butler,presbyterian,0
2023,richmond,hampton,1
2023,morehead state,drake,1
2023,georgetown,fordham,0
2023,the citadel,western caro,1
2023,north dakota state,south dakota,1
2023,cornell,colgate,1
2023,elon,william  mary,0
2023,northern colo,weber state,1
2023,new hampshire,towson,1
2023,south dakota state,north dakota,0
2023,ualbany,villanova,0
2023,lafayette,bucknell,0
2023,maine,stony brook,0
2023,rutgers,wagner,0
2023,montana state,portland state,0
2023,north carolina,campbell,0
2023,eastern wash,idaho,1
2023,montana,idaho state,0
2023,mercer,vmi,0
2023,arkpine bluff,southern u,1
2023,massachusetts,missouri state,0
2023,holy cross,harvard,1
2023,charleston so,kennesaw state,0
2023,wofford,chattanooga,1
2023,alabama state,alcorn,1
2023,prairie view,grambling,1
2023,north texas,abilene christian,0
2023,mississippi val,florida am,1
2023,northwestern state,eastern ill,1
2023,murray state,indiana state,0
2023,ut martin,tennessee state,0
2023,mcneese,nicholls,1
2023,cal poly,uc davis,1
2023,sacramento state,niu,0
2023,harvard,cornell,0
2023,virginia,william  mary,0
2023,brown,rhode island,1
2023,columbia,marist,0
2023,princeton,lafayette,1
2023,fordham,lehigh,0
2023,morehead state,dayton,0
2023,presbyterian,stetson,1
2023,bucknell,holy cross,1
2023,central conn state,delaware state,0
2023,wofford,samford,1
2023,dartmouth,yale,1
2023,hampton,campbell,1
2023,elon,north carolina,1
2023,furman,the citadel,0
2023,north dakota,western ill,0
2023,drake,valparaiso,0
2023,eastern ill,ut martin,1
2023,kennesaw state,tennessee state,1
2023,south dakota,murray state,0
2023,missouri state,north dakota state,1
2023,delaware,duquesne,0
2023,northwestern,howard,0
2023,alabama state,bethunecookman,0
2023,alcorn,grambling,0
2023,richmond,maine,0
2023,towson,ualbany,1
2023,alabama am,jackson state,1
2023,nicholls,houston christian,0
2023,gardnerwebb,robert morris,0
